[{'word': 'easier', 'softmax': 0.9999971985816956}, {'word': 'harder', 'softmax': 1.5575773310017027e-11}]
[{'word': 'easier', 'softmax': 0.9996017813682556}, {'word': 'harder', 'softmax': 0.00039697697502560914}]
[{'word': 'harder', 'softmax': 0.9999972581863403}, {'word': 'easier', 'softmax': 2.409527496638475e-06}]
[{'word': 'harder', 'softmax': 0.9999858736991882}, {'word': 'easier', 'softmax': 1.3402916920313146e-05}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 7.036005666982703e-10}]
[{'word': 'easier', 'softmax': 0.9999982118606567}, {'word': 'harder', 'softmax': 9.50272846522715e-12}]
[{'word': 'easier', 'softmax': 0.9999993443489075}, {'word': 'harder', 'softmax': 8.713819596439798e-12}]
[{'word': 'easier', 'softmax': 0.999998152256012}, {'word': 'harder', 'softmax': 2.3719141234446184e-11}]
[{'word': 'harder', 'softmax': 0.9999991655349731}, {'word': 'easier', 'softmax': 6.957399656393193e-10}]
[{'word': 'harder', 'softmax': 0.9999992847442627}, {'word': 'easier', 'softmax': 5.620214293955428e-10}]
[{'word': 'easier', 'softmax': 0.9999988675117493}, {'word': 'harder', 'softmax': 8.252376559880759e-11}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 2.856896053060609e-08}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 4.7297792349354495e-08}]
[{'word': 'worse', 'softmax': 0.9999982118606567}, {'word': 'better', 'softmax': 1.5332504972320748e-06}]
[{'word': 'better', 'softmax': 0.9999999403953552}, {'word': 'worse', 'softmax': 6.27315843715337e-09}]
[{'word': 'better', 'softmax': 0.9999999403953552}, {'word': 'worse', 'softmax': 6.3778071712761175e-09}]
[{'word': 'more', 'softmax': 0.9999879598617554}, {'word': 'less', 'softmax': 6.671637686750387e-10}]
[{'word': 'less', 'softmax': 0.9999856352806091}, {'word': 'more', 'softmax': 9.886491625366034e-07}]
[{'word': 'less', 'softmax': 0.9999796748161316}, {'word': 'more', 'softmax': 6.644543191214325e-07}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 1.9973283471586e-08}]
[{'word': 'easier', 'softmax': 0.9999979138374329}, {'word': 'harder', 'softmax': 9.575795885397032e-12}]
[{'word': 'easier', 'softmax': 0.9999978542327881}, {'word': 'harder', 'softmax': 1.079746968918327e-11}]
[{'word': 'better', 'softmax': 0.9999998807907104}, {'word': 'worse', 'softmax': 3.550771066063163e-10}]
[{'word': 'worse', 'softmax': 0.9999997019767761}, {'word': 'better', 'softmax': 9.986237614612037e-08}]
[{'word': 'worse', 'softmax': 0.9999997019767761}, {'word': 'better', 'softmax': 8.225053704791208e-08}]
[{'word': 'less', 'softmax': 0.9999984502792358}, {'word': 'more', 'softmax': 1.1401892834328464e-06}]
[{'word': 'more', 'softmax': 0.9999878406524658}, {'word': 'less', 'softmax': 5.013859105673646e-09}]
[{'word': 'more', 'softmax': 0.9999871253967285}, {'word': 'less', 'softmax': 2.2061310556154012e-09}]
[{'word': 'easier', 'softmax': 1.0}, {'word': 'harder', 'softmax': 6.044932110427226e-09}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 4.432701317114152e-09}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 1.3969678747116632e-09}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 3.5036669121524255e-09}]
[{'word': 'easier', 'softmax': 0.9999997615814209}, {'word': 'harder', 'softmax': 1.5859202839862974e-10}]
[{'word': 'easier', 'softmax': 0.9999997615814209}, {'word': 'harder', 'softmax': 2.8604801860510065e-10}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 5.797914925942393e-10}]
[{'word': 'easier', 'softmax': 0.9999991059303284}, {'word': 'harder', 'softmax': 6.347432301989642e-11}]
[{'word': 'easier', 'softmax': 0.9999994039535522}, {'word': 'harder', 'softmax': 3.889830124670368e-11}]
[{'word': 'easier', 'softmax': 0.9999998211860657}, {'word': 'harder', 'softmax': 2.368509208205971e-11}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 2.076978589116152e-09}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 1.6274122049964035e-09}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 1.5723494728447918e-09}]
[{'word': 'easier', 'softmax': 0.9999995827674866}, {'word': 'harder', 'softmax': 7.384023947842877e-11}]
[{'word': 'easier', 'softmax': 0.9999992251396179}, {'word': 'harder', 'softmax': 9.796242983473036e-11}]
[{'word': 'easier', 'softmax': 0.9999992847442627}, {'word': 'harder', 'softmax': 4.97608443339459e-09}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 1.6966490434811021e-09}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 3.1615219331371236e-09}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 1.3996355185952325e-08}]
[{'word': 'easier', 'softmax': 0.9999990463256836}, {'word': 'harder', 'softmax': 1.3356071457137908e-11}]
[{'word': 'easier', 'softmax': 0.9999992251396179}, {'word': 'harder', 'softmax': 1.7119370157581137e-11}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 1.4728665398422436e-08}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 3.710602713979938e-09}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 4.540987141865571e-09}]
[{'word': 'better', 'softmax': 0.9999823570251465}, {'word': 'worse', 'softmax': 4.6363840766616704e-08}]
[{'word': 'worse', 'softmax': 0.9999957084655762}, {'word': 'better', 'softmax': 2.548685415604268e-06}]
[{'word': 'worse', 'softmax': 0.9999979138374329}, {'word': 'better', 'softmax': 8.617994922133221e-07}]
[{'word': 'worse', 'softmax': 0.9999806880950928}, {'word': 'better', 'softmax': 1.1308651664876379e-05}]
[{'word': 'better', 'softmax': 0.9999979138374329}, {'word': 'worse', 'softmax': 2.228821927019453e-08}]
[{'word': 'better', 'softmax': 0.9999988079071045}, {'word': 'worse', 'softmax': 1.96400247176598e-08}]
[{'word': 'worse', 'softmax': 0.9999957084655762}, {'word': 'better', 'softmax': 1.417640560497091e-09}]
[{'word': 'better', 'softmax': 0.9999985098838806}, {'word': 'worse', 'softmax': 7.880694430362212e-10}]
[{'word': 'better', 'softmax': 0.9999980926513672}, {'word': 'worse', 'softmax': 5.955810289393071e-10}]
[{'word': 'easier', 'softmax': 0.9999977350234985}, {'word': 'harder', 'softmax': 8.39097396010402e-08}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 3.316989793944458e-09}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 3.959813810183732e-09}]
[{'word': 'harder', 'softmax': 0.9999986886978149}, {'word': 'easier', 'softmax': 2.833328904827681e-09}]
[{'word': 'easier', 'softmax': 0.9999997019767761}, {'word': 'harder', 'softmax': 5.4452827663586945e-11}]
[{'word': 'easier', 'softmax': 0.9999996423721313}, {'word': 'harder', 'softmax': 2.3120496836503968e-11}]
[{'word': 'better', 'softmax': 0.9999992847442627}, {'word': 'worse', 'softmax': 9.503980935576806e-10}]
[{'word': 'worse', 'softmax': 0.9999973773956299}, {'word': 'better', 'softmax': 7.196097190353967e-11}]
[{'word': 'worse', 'softmax': 0.9999963045120239}, {'word': 'better', 'softmax': 2.8497801340954254e-10}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 1.475796040928401e-09}]
[{'word': 'easier', 'softmax': 0.999995231628418}, {'word': 'harder', 'softmax': 2.051651959433798e-09}]
[{'word': 'easier', 'softmax': 0.9999967813491821}, {'word': 'harder', 'softmax': 2.0219286245293233e-09}]
[{'word': 'easier', 'softmax': 0.9999995827674866}, {'word': 'harder', 'softmax': 6.598654400669091e-10}]
[{'word': 'harder', 'softmax': 0.9999977946281433}, {'word': 'easier', 'softmax': 4.0069121354235904e-08}]
[{'word': 'harder', 'softmax': 0.9999979734420776}, {'word': 'easier', 'softmax': 6.971798427457543e-08}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 1.902099450168393e-10}]
[{'word': 'easier', 'softmax': 0.9999927282333374}, {'word': 'harder', 'softmax': 4.061983527314794e-10}]
[{'word': 'easier', 'softmax': 0.9999980330467224}, {'word': 'harder', 'softmax': 2.215976152575294e-10}]
[{'word': 'easier', 'softmax': 0.9999948740005493}, {'word': 'harder', 'softmax': 1.167115293299048e-09}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 1.8044002958461647e-09}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 2.2756652118260945e-09}]
[{'word': 'easier', 'softmax': 0.9999976754188538}, {'word': 'harder', 'softmax': 3.603833065302098e-10}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 3.8667549717708027e-10}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 4.227274641444012e-10}]
[{'word': 'harder', 'softmax': 0.9999991655349731}, {'word': 'easier', 'softmax': 7.06521063875698e-10}]
[{'word': 'easier', 'softmax': 0.9999990463256836}, {'word': 'harder', 'softmax': 4.202143522036295e-09}]
[{'word': 'easier', 'softmax': 0.9999992251396179}, {'word': 'harder', 'softmax': 2.815069288786276e-09}]
[{'word': 'easier', 'softmax': 0.9999999403953552}, {'word': 'harder', 'softmax': 1.1505475391859754e-11}]
[{'word': 'harder', 'softmax': 0.9999986886978149}, {'word': 'easier', 'softmax': 2.529829679076556e-09}]
[{'word': 'harder', 'softmax': 0.9999979138374329}, {'word': 'easier', 'softmax': 4.078651638650399e-09}]
[{'word': 'harder', 'softmax': 0.9999986886978149}, {'word': 'easier', 'softmax': 2.1904793534588407e-09}]
[{'word': 'easier', 'softmax': 0.9999989867210388}, {'word': 'harder', 'softmax': 1.655418202517467e-08}]
[{'word': 'easier', 'softmax': 0.9999986886978149}, {'word': 'harder', 'softmax': 1.1328506133168048e-08}]
[{'word': 'easier', 'softmax': 0.9999892711639404}, {'word': 'harder', 'softmax': 1.145606134400623e-07}]
[{'word': 'harder', 'softmax': 0.9999998211860657}, {'word': 'easier', 'softmax': 4.0742902385204616e-09}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 2.731261661281792e-09}]
[{'word': 'harder', 'softmax': 0.9999953508377075}, {'word': 'easier', 'softmax': 8.41287217667741e-09}]
[{'word': 'easier', 'softmax': 0.9999978542327881}, {'word': 'harder', 'softmax': 1.2928039194726182e-10}]
[{'word': 'easier', 'softmax': 0.9999977350234985}, {'word': 'harder', 'softmax': 1.8681217683891305e-10}]
[{'word': 'less', 'softmax': 0.9992945194244385}, {'word': 'more', 'softmax': 0.0007048735860735178}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 1.0392482430177097e-08}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 9.083488627936731e-09}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 5.8771718158823205e-08}]
[{'word': 'less', 'softmax': 0.9999967217445374}, {'word': 'more', 'softmax': 2.494791033313959e-06}]
[{'word': 'less', 'softmax': 0.9999973177909851}, {'word': 'more', 'softmax': 2.217695964645827e-06}]
[{'word': 'more', 'softmax': 0.9999982118606567}, {'word': 'less', 'softmax': 6.462061996614921e-10}]
[{'word': 'less', 'softmax': 0.9999995231628418}, {'word': 'more', 'softmax': 4.1529875716150855e-07}]
[{'word': 'less', 'softmax': 0.999998927116394}, {'word': 'more', 'softmax': 3.2331513466488104e-07}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 1.4806903481101585e-09}]
[{'word': 'easier', 'softmax': 0.9999995231628418}, {'word': 'harder', 'softmax': 2.434668577855348e-10}]
[{'word': 'easier', 'softmax': 0.9999992251396179}, {'word': 'harder', 'softmax': 1.819441541872635e-10}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 8.337935342161984e-10}]
[{'word': 'less', 'softmax': 0.9999884963035583}, {'word': 'more', 'softmax': 1.1475395695015322e-05}]
[{'word': 'less', 'softmax': 0.999995768070221}, {'word': 'more', 'softmax': 4.119444838579511e-06}]
[{'word': 'less', 'softmax': 0.9999991655349731}, {'word': 'more', 'softmax': 2.1803440830581167e-08}]
[{'word': 'more', 'softmax': 0.999999463558197}, {'word': 'less', 'softmax': 1.6969978755554394e-09}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 1.7358867676620093e-09}]
[{'word': 'easier', 'softmax': 0.9999987483024597}, {'word': 'harder', 'softmax': 9.76163061494617e-09}]
[{'word': 'harder', 'softmax': 0.9999994039535522}, {'word': 'easier', 'softmax': 4.405977804822214e-09}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 2.518796948791646e-09}]
[{'word': 'less', 'softmax': 0.9999985694885254}, {'word': 'more', 'softmax': 1.6433193650300382e-07}]
[{'word': 'more', 'softmax': 0.9999979734420776}, {'word': 'less', 'softmax': 2.544417787575526e-09}]
[{'word': 'more', 'softmax': 0.9999951124191284}, {'word': 'less', 'softmax': 1.6597518914807097e-09}]
[{'word': 'more', 'softmax': 0.9999964833259583}, {'word': 'less', 'softmax': 4.563956323977436e-09}]
[{'word': 'less', 'softmax': 0.9999966025352478}, {'word': 'more', 'softmax': 5.544690040437672e-09}]
[{'word': 'less', 'softmax': 0.9999901652336121}, {'word': 'more', 'softmax': 4.087872262914516e-09}]
[{'word': 'less', 'softmax': 0.9999997615814209}, {'word': 'more', 'softmax': 1.585459052932947e-08}]
[{'word': 'more', 'softmax': 0.9999931454658508}, {'word': 'less', 'softmax': 3.1829250346504523e-09}]
[{'word': 'more', 'softmax': 0.9999920129776001}, {'word': 'less', 'softmax': 1.67632241421245e-09}]
[{'word': 'less', 'softmax': 0.999998927116394}, {'word': 'more', 'softmax': 8.852846633544686e-08}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 1.0216499646276134e-08}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 1.0410733608523515e-08}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 2.4521755737083595e-09}]
[{'word': 'less', 'softmax': 0.9999996423721313}, {'word': 'more', 'softmax': 1.7760871884320295e-08}]
[{'word': 'less', 'softmax': 0.9999993443489075}, {'word': 'more', 'softmax': 2.9175344806731118e-08}]
[{'word': 'less', 'softmax': 0.9999887943267822}, {'word': 'more', 'softmax': 9.938179573509842e-06}]
[{'word': 'more', 'softmax': 0.9999982714653015}, {'word': 'less', 'softmax': 5.704079875101797e-09}]
[{'word': 'more', 'softmax': 0.9999990463256836}, {'word': 'less', 'softmax': 4.9431823079260084e-09}]
[{'word': 'more', 'softmax': 0.9999985694885254}, {'word': 'less', 'softmax': 5.398332891815016e-09}]
[{'word': 'less', 'softmax': 0.9999995827674866}, {'word': 'more', 'softmax': 2.229039495205143e-07}]
[{'word': 'less', 'softmax': 0.9999996423721313}, {'word': 'more', 'softmax': 1.533292959265964e-07}]
[{'word': 'less', 'softmax': 0.9999999403953552}, {'word': 'more', 'softmax': 8.338279400277315e-08}]
[{'word': 'more', 'softmax': 0.9999994039535522}, {'word': 'less', 'softmax': 1.640281577230951e-09}]
[{'word': 'more', 'softmax': 0.9999992847442627}, {'word': 'less', 'softmax': 1.7211423397611725e-09}]
[{'word': 'more', 'softmax': 0.999994695186615}, {'word': 'less', 'softmax': 9.025210800928107e-08}]
[{'word': 'less', 'softmax': 0.9999831318855286}, {'word': 'more', 'softmax': 1.6273879737127572e-05}]
[{'word': 'less', 'softmax': 0.9999837279319763}, {'word': 'more', 'softmax': 1.5348852684837766e-05}]
[{'word': 'harder', 'softmax': 0.9999977350234985}, {'word': 'easier', 'softmax': 1.1705206803824808e-09}]
[{'word': 'easier', 'softmax': 0.9999969005584717}, {'word': 'harder', 'softmax': 1.3853479995107332e-11}]
[{'word': 'easier', 'softmax': 0.9999970197677612}, {'word': 'harder', 'softmax': 5.5830682958724065e-12}]
[{'word': 'easier', 'softmax': 0.9999890923500061}, {'word': 'harder', 'softmax': 8.974965735875085e-12}]
[{'word': 'harder', 'softmax': 0.9999111890792847}, {'word': 'easier', 'softmax': 1.9135692141958316e-08}]
[{'word': 'harder', 'softmax': 0.999871015548706}, {'word': 'easier', 'softmax': 1.7334508939370608e-08}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 6.633128074584604e-11}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 6.712937761221838e-09}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 1.2770787982674392e-08}]
[{'word': 'worse', 'softmax': 0.9972243905067444}, {'word': 'better', 'softmax': 0.002720833756029606}]
[{'word': 'better', 'softmax': 0.9999963045120239}, {'word': 'worse', 'softmax': 8.823032082716509e-09}]
[{'word': 'better', 'softmax': 0.9999533295631409}, {'word': 'worse', 'softmax': 1.2569306484522258e-08}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 5.651803469675087e-09}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 2.7918659384340572e-08}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 5.107206213494919e-09}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 5.646846990003951e-09}]
[{'word': 'easier', 'softmax': 0.999997079372406}, {'word': 'harder', 'softmax': 5.499132399444662e-12}]
[{'word': 'easier', 'softmax': 0.9999964833259583}, {'word': 'harder', 'softmax': 6.578019379199773e-12}]
[{'word': 'better', 'softmax': 0.9999995231628418}, {'word': 'worse', 'softmax': 3.082588762026717e-08}]
[{'word': 'worse', 'softmax': 0.9999977946281433}, {'word': 'better', 'softmax': 1.253414527724317e-08}]
[{'word': 'worse', 'softmax': 0.9999977946281433}, {'word': 'better', 'softmax': 4.068637693421806e-08}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 1.376291880461622e-08}]
[{'word': 'easier', 'softmax': 0.999999463558197}, {'word': 'harder', 'softmax': 1.7988737166518831e-09}]
[{'word': 'easier', 'softmax': 0.9999997019767761}, {'word': 'harder', 'softmax': 9.967046077363761e-10}]
[{'word': 'worse', 'softmax': 0.9999929666519165}, {'word': 'better', 'softmax': 4.5996966946404427e-07}]
[{'word': 'better', 'softmax': 0.9999995827674866}, {'word': 'worse', 'softmax': 1.0201066380499668e-10}]
[{'word': 'better', 'softmax': 0.999999463558197}, {'word': 'worse', 'softmax': 1.2602595356181467e-10}]
[{'word': 'better', 'softmax': 0.9999993443489075}, {'word': 'worse', 'softmax': 2.2960133794214244e-11}]
[{'word': 'worse', 'softmax': 0.9999997615814209}, {'word': 'better', 'softmax': 1.0249089354985585e-09}]
[{'word': 'worse', 'softmax': 0.9999998807907104}, {'word': 'better', 'softmax': 1.1980618719320546e-09}]
[{'word': 'better', 'softmax': 0.9999985694885254}, {'word': 'worse', 'softmax': 2.18058517020836e-07}]
[{'word': 'worse', 'softmax': 0.9999975562095642}, {'word': 'better', 'softmax': 1.4475594980467577e-06}]
[{'word': 'worse', 'softmax': 0.9999723434448242}, {'word': 'better', 'softmax': 2.432965447951574e-05}]
[{'word': 'harder', 'softmax': 0.9999213218688965}, {'word': 'easier', 'softmax': 3.797031968133524e-05}]
[{'word': 'easier', 'softmax': 0.9999960064888}, {'word': 'harder', 'softmax': 8.684141079851049e-12}]
[{'word': 'easier', 'softmax': 0.999992847442627}, {'word': 'harder', 'softmax': 1.2814669464455974e-11}]
[{'word': 'more', 'softmax': 0.9999985098838806}, {'word': 'less', 'softmax': 7.49109441144924e-10}]
